taxonRank,kingdom,family,scientificName
subspecies,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Tympanuchus cupido pinnatus
subspecies,Animalia,FRANCOLINS_QUAILS_PARTRIDGES_AND_PHEASANTS_PHASIANIDAE,Tympanuchus phasianellus columbianus
subspecies,Animalia,FRIGATEBIRDS_FREGATTIDAE,Fregata ariel ariel
subspecies,Animalia,FRIGATEBIRDS_FREGATTIDAE,Fregata ariel iredalei
subspecies,Animalia,FRIGATEBIRDS_FREGATTIDAE,Fregata minor aldabrensis
subspecies,Animalia,FRIGATEBIRDS_FREGATTIDAE,Fregata minor palmerstoni
subspecies,Animalia,FRIGATEBIRDS_FREGATTIDAE,Fregata minor ridgwayi
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Batrachostomus affinis affinis
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Batrachostomus affinis continentalis
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Batrachostomus moniliger moniliger
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Batrachostomus moniliger roonwali
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Batrachostomus septimus septimus
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Podargus ocellatus marmoratus
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Podargus ocellatus ocellatus
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Podargus strigoides brachypterus
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Podargus strigoides phalaenoides
subspecies,Animalia,FROGMOUTHS_PODARGIDAE,Podargus strigoides strigoides
subspecies,Animalia,FUR_SEALS_OTARIIDAE,Arctocephalus pusillus doriferus
subspecies,Animalia,FUR_SEALS_OTARIIDAE,Arctocephalus pusillus pusillus
subspecies,Animalia,Fundulidae,Fundulus heteroclitus heteroclitus
subspecies,Animalia,GALAGOS_GALAGIDAE,Otolemur crassicaudatus monteiri
subspecies,Animalia,GALAGOS_GALAGIDAE,Otolemur garnettii garnettii
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula dactylatra dactylatra
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula dactylatra melanops
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula dactylatra personata
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula dactylatra tasmani
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula leucogaster brewsteri
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula leucogaster etesiaca
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula leucogaster leucogaster
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula leucogaster plotus
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula nebouxii excisa
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula nebouxii nebouxii
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula sula rubripes
subspecies,Animalia,GANNETS_AND_BOOBIES_SULIDAE,Sula sula websteri
subspecies,Animalia,GERRIDAE,Aquarius paludum paludum
subspecies,Animalia,GIRAFFES_AND_OKAPI_GIRAFFIDAE,Giraffa camelopardalis rothschildii
subspecies,Animalia,GNATCATCHERS_POLIOPTILIDAE,Polioptila caerulea cozumelae
subspecies,Animalia,GNATCATCHERS_POLIOPTILIDAE,Polioptila plumbea bilineata
subspecies,Animalia,GNATCATCHERS_POLIOPTILIDAE,Polioptila plumbea maior
subspecies,Animalia,GNATCATCHERS_POLIOPTILIDAE,Polioptila plumbea parvirostris
subspecies,Animalia,GNATCATCHERS_POLIOPTILIDAE,Polioptila plumbea plumbea
subspecies,Animalia,GNATCATCHERS_POLIOPTILIDAE,Polioptila plumbea superciliaris
subspecies,Animalia,GNATEATERS_CONOPOPHAGIDAE,Conopophaga castaneiceps castaneiceps
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Axiocerses harpax harpax
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Celastrina argiolus cinerea
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Deudorix livia livia
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Hemiolaus caeculus caeculus
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Hypolycaena philippus philippus
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Lycaena dispar batava
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Lycaena dispar carueli
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Lycaena dispar rutila
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Lycaena hippothoe eurydame
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Lycaena hippothoe hippothoe
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Lycaena phlaeas pseudophlaeas
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Myrina dermaptera dermaptera
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Myrina silenus nzoiae
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Phengaris alcon rebeli
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Plebejus argus corsicus
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Polyommatus dolus virgilia
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Polyommatus dolus vittatus
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Polyommatus eros eroides
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Polyommatus eros menelaos
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Polyommatus icarus andronicus
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Spalgis lemolea pilos
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Strymon bubastus ponce
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Strymon istapa istapa
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Tarucus sybaris sybaris
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Tuxentius cretosus nodieri
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Tuxentius melaena melaena
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Uranothauma nubifer nubifer
subspecies,Animalia,GOSSAMERWINGED_BUTTERFLIES_LYCAENIDAE,Zintha hintza hintza
subspecies,Animalia,GREBES_PODICIPEDIDAE,Aechmophorus clarkii transitionalis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Aechmophorus occidentalis occidentalis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps auritus auritus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps auritus cornutus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps cristatus australis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps cristatus cristatus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps cristatus infuscatus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps grisegena grisegena
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps grisegena holbollii
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps major major
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps major navasi
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps nigricollis californicus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps nigricollis gurneyi
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps nigricollis nigricollis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps occipitalis juninensis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podiceps occipitalis occipitalis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podilymbus podiceps antarcticus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podilymbus podiceps antillarum
subspecies,Animalia,GREBES_PODICIPEDIDAE,Podilymbus podiceps podiceps
subspecies,Animalia,GREBES_PODICIPEDIDAE,Rollandia rolland chilensis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus dominicus brachypterus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus dominicus brachyrhynchus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus dominicus dominicus
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus novaehollandiae novaehollandiae
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus ruficollis albescens
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus ruficollis capensis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus ruficollis poggei
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus ruficollis ruficollis
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus tricolor tricolor
subspecies,Animalia,GREBES_PODICIPEDIDAE,Tachybaptus tricolor vulcanorum
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Cardinalis cardinalis cardinalis
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Cardinalis cardinalis floridanus
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Caryothraustes canadensis canadensis
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Chlorothraupis carmioli carmioli
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Chlorothraupis carmioli lutescens
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Cyanocompsa cyanoides caerulescens
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Habia rubica peruviana
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Passerina ciris ciris
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Passerina leclancherii grandior
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Pheucticus aureoventris terminalis
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Pheucticus chrysogaster chrysogaster
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Piranga bidentata citrea
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Piranga hepatica albifacies
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Piranga hepatica hepatica
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Piranga lutea faceta
subspecies,Animalia,GROSBEAKS_SALTATORS_ALLIES_CARDINALIDAE,Piranga lutea testacea
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Guttera pucherani edouardi
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Guttera pucherani pucherani
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Numida meleagris coronatus
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Numida meleagris galeatus
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Numida meleagris meleagris
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Numida meleagris mitratus
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Numida meleagris papillosus
subspecies,Animalia,GUINEAFOWL_NUMIDIDAE,Numida meleagris reichenowi
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous albivitta albivitta
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous minutus melanogenys
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous minutus minutus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous stolidus galapagensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous stolidus pileatus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous stolidus stolidus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Anous tenuirostris tenuirostris
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chlidonias hybrida delalandii
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chlidonias hybrida hybrida
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chlidonias hybrida javanicus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chlidonias niger niger
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chlidonias niger surinamensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chroicocephalus cirrocephalus cirrocephalus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chroicocephalus cirrocephalus poiocephalus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chroicocephalus novaehollandiae forsteri
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chroicocephalus novaehollandiae novaehollandiae
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Chroicocephalus novaehollandiae scopulinus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Gelochelidon nilotica affinis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Gelochelidon nilotica aranea
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Gelochelidon nilotica gronvoldi
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Gelochelidon nilotica nilotica
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Gelochelidon nilotica vanrossemi
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Gygis alba candida
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus argentatus argentatus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus argentatus argenteus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus californicus californicus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus canus brachyrhynchus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus canus canus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus canus heinei
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus canus kamtschatschensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus dominicanus austrinus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus dominicanus dominicanus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus dominicanus melisandae
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus dominicanus vetula
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus fuscus barabensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus fuscus fuscus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus fuscus graellsii
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus fuscus heuglini
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus fuscus intermedius
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus glaucoides glaucoides
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus glaucoides kumlieni
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus glaucoides thayeri
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus hyperboreus hyperboreus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus hyperboreus leuceretes
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus hyperboreus pallidissimus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus michahellis atlantis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus michahellis michahellis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus occidentalis occidentalis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus occidentalis wymani
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus pacificus georgii
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus pacificus pacificus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus vegae mongolicus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Larus vegae vegae
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Leucophaeus atricilla atricilla
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Leucophaeus atricilla megalopterus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Onychoprion anaethetus anaethetus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Onychoprion anaethetus antarcticus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Onychoprion fuscatus serratus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Rissa tridactyla pollicaris
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Rissa tridactyla tridactyla
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Rynchops niger cinerascens
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Rynchops niger intercedens
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Rynchops niger niger
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna dougallii dougallii
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna dougallii gracilis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna hirundo hirundo
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna hirundo longipennis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna sumatrana sumatrana
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna vittata bethunei
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna vittata gaini
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna vittata georgiae
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sterna vittata tristanensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sternula albifrons albifrons
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sternula albifrons guineae
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sternula albifrons sinensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sternula antillarum antillarum
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sternula nereis davisae
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Sternula nereis nereis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus acuflavidus acuflavidus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus acuflavidus eurygnatha
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bengalensis bengalensis
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bengalensis emigratus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bengalensis torresii
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bergii bergii
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bergii cristatus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bergii thalassinus
subspecies,Animalia,GULLS_TERNS_AND_SKIMMERS_LARIDAE,Thalasseus bergii velox
subspecies,Animalia,Geometridae,Eupithecia absinthiata goossensiata
subspecies,Animalia,Geometridae,Lophostola cara cumatilis
subspecies,Animalia,Grallariidae,Grallaria milleri milleri
subspecies,Animalia,Grallariidae,Grallaria nuchalis ruficeps
subspecies,Animalia,Grallariidae,Grallaria quitensis alticola
subspecies,Animalia,Grallariidae,Grallaria quitensis quitensis
subspecies,Animalia,Grallariidae,Grallaria ruficapilla ruficapilla
subspecies,Animalia,Grallariidae,Grallaria rufocinerea rufocinerea
subspecies,Animalia,Grallariidae,Grallaria rufula rufula
subspecies,Animalia,Grallariidae,Grallaria rufula spatiator
subspecies,Animalia,Grallariidae,Grallaricula nana occidentalis
subspecies,Animalia,Grallariidae,Hylopezus berlepschi yessupi
subspecies,Animalia,HALICTIDAE,Halictus patellatus taorminicus
subspecies,Animalia,HALICTIDAE,Halictus sexcinctus albohispidus
subspecies,Animalia,HALIOTIDAE,Haliotis tuberculata lamellosa
subspecies,Animalia,HAMERKOP_SCOPIDAE,Scopus umbretta minor
subspecies,Animalia,HAMERKOP_SCOPIDAE,Scopus umbretta umbretta
subspecies,Animalia,HAMSTERS_NEW_WORLD_RATS_AND_MICE_CRICETIDAE,Microtus oeconomus arenicola
subspecies,Animalia,HARES_AND_RABBITS_LEPORIDAE,Lepus timidus hibernicus
subspecies,Animalia,HARES_AND_RABBITS_LEPORIDAE,Lepus timidus timidus
subspecies,Animalia,HARES_AND_RABBITS_LEPORIDAE,Oryctolagus cuniculus domestica
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter badius badius
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter badius dussumieri
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter badius poliopsis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter badius polyzonoides
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter badius sphenurus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter cirrocephalus cirrocephalus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter erythropus erythropus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter fasciatus didimus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter fasciatus fasciatus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter francesiae francesiae
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter gentilis albidus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter gentilis apache
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter gentilis fujiyamae
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter gentilis gentilis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter hiogaster griseogularis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter hiogaster leucosomus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter hiogaster misoriensis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter melanoleucus melanoleucus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter minullus minullus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter nisus granti
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter nisus melaschistos
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter nisus nisus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter nisus punicus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter rufiventris rufiventris
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter striatus velox
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter striatus venator
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter tachiro pembaensis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter tachiro sparsimfasciatus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter tachiro unduliventer
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter toussenelii macroscelides
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter toussenelii toussenelii
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter trivirgatus formosae
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter trivirgatus indicus
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter trivirgatus layardi
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter trivirgatus peninsulae
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter virgatus affinis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Accipiter virgatus besra
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila audax audax
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila audax fleayi
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila chrysaetos canadensis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila chrysaetos chrysaetos
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila chrysaetos daphanea
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila chrysaetos homeyeri
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila fasciata fasciata
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila fasciata renschi
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila nipalensis nipalensis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila nipalensis orientalis
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila rapax belisarius
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila rapax rapax
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aquila rapax vindhiana
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aviceda cuculoides batesi
subspecies,Animalia,HAWKS_AND_EAGLES_ACCIPITRIDAE,Aviceda cuculoides cuculoides
